"date";"client_ID";"employee_ID";"status_ID";"total"
"04_06_2024";"2472";"2472";"4";"4007"
"04_06_2024";"2473";"2473";"1";"9991"
"04_06_2024";"2474";"2474";"7";"1672"
"04_06_2024";"2475";"2475";"7";"9744"
"04_06_2024";"2476";"2476";"10";"1897"
"04_06_2024";"2477";"2477";"10";"2165"
"04_06_2024";"2478";"2478";"7";"5172"
"04_06_2024";"2479";"2479";"5";"634"
"04_06_2024";"2480";"2480";"8";"8443"
"04_06_2024";"2481";"2481";"9";"22"
"04_06_2024";"2482";"2482";"1";"9880"
"04_06_2024";"2483";"2483";"6";"524"
"04_06_2024";"2484";"2484";"10";"195"
"04_06_2024";"2485";"2485";"5";"4369"
"04_06_2024";"2486";"2486";"4";"6165"
"04_06_2024";"2487";"2487";"1";"4116"
"04_06_2024";"2488";"2488";"2";"3190"
"04_06_2024";"2489";"2489";"0";"7574"
"04_06_2024";"2490";"2490";"1";"7129"
"04_06_2024";"2491";"2491";"4";"424"
"04_06_2024";"2492";"2492";"9";"8103"
"04_06_2024";"2493";"2493";"1";"6987"
"04_06_2024";"2494";"2494";"10";"3320"
"04_06_2024";"2495";"2495";"1";"4113"
"04_06_2024";"2496";"2496";"4";"6244"
"04_06_2024";"2497";"2497";"5";"791"
"04_06_2024";"2498";"2498";"1";"6121"
"04_06_2024";"2499";"2499";"2";"6880"
"04_06_2024";"2500";"2500";"5";"8772"
"04_06_2024";"2501";"2501";"0";"1546"
"04_06_2024";"2502";"2502";"6";"5202"
"04_06_2024";"2503";"2503";"2";"3524"
"04_06_2024";"2504";"2504";"5";"5843"
"04_06_2024";"2505";"2505";"10";"1545"
"04_06_2024";"2506";"2506";"5";"2215"
"04_06_2024";"2507";"2507";"9";"4067"
"04_06_2024";"2508";"2508";"0";"7571"
"04_06_2024";"2509";"2509";"10";"4598"
"04_06_2024";"2510";"2510";"2";"215"
"04_06_2024";"2511";"2511";"5";"6996"
"04_06_2024";"2512";"2512";"10";"5373"
"04_06_2024";"2513";"2513";"9";"9791"
"04_06_2024";"2514";"2514";"0";"7910"
"04_06_2024";"2515";"2515";"9";"6437"
"04_06_2024";"2516";"2516";"0";"706"
"04_06_2024";"2517";"2517";"1";"9494"
"04_06_2024";"2518";"2518";"7";"8675"
"04_06_2024";"2519";"2519";"2";"6316"
"04_06_2024";"2520";"2520";"6";"7688"
"04_06_2024";"2521";"2521";"8";"8586"
"04_06_2024";"2522";"2522";"7";"6565"
"04_06_2024";"2523";"2523";"8";"7839"
"04_06_2024";"2524";"2524";"8";"1782"
"04_06_2024";"2525";"2525";"4";"1787"
"04_06_2024";"2526";"2526";"0";"9771"
"04_06_2024";"2527";"2527";"2";"636"
"04_06_2024";"2528";"2528";"2";"2619"
"04_06_2024";"2529";"2529";"5";"5063"
"04_06_2024";"2530";"2530";"5";"8495"
"04_06_2024";"2531";"2531";"6";"5357"
"04_06_2024";"2532";"2532";"0";"6134"
"04_06_2024";"2533";"2533";"1";"7916"
"04_06_2024";"2534";"2534";"1";"6894"
"04_06_2024";"2535";"2535";"4";"6469"
"04_06_2024";"2536";"2536";"3";"9086"
"04_06_2024";"2537";"2537";"4";"4178"
"04_06_2024";"2538";"2538";"7";"224"
"04_06_2024";"2539";"2539";"9";"3246"
"04_06_2024";"2540";"2540";"4";"6619"
"04_06_2024";"2541";"2541";"10";"1063"
"04_06_2024";"2542";"2542";"1";"1363"
"04_06_2024";"2543";"2543";"7";"8705"
"04_06_2024";"2544";"2544";"4";"1052"
"04_06_2024";"2545";"2545";"7";"4550"
"04_06_2024";"2546";"2546";"3";"1764"
"04_06_2024";"2547";"2547";"3";"909"
"04_06_2024";"2548";"2548";"0";"594"
"04_06_2024";"2549";"2549";"6";"5866"
"04_06_2024";"2550";"2550";"1";"2148"
"04_06_2024";"2551";"2551";"0";"1133"
"04_06_2024";"2552";"2552";"3";"5096"
"04_06_2024";"2553";"2553";"5";"9990"
"04_06_2024";"2554";"2554";"10";"8753"
"04_06_2024";"2555";"2555";"2";"1874"
"04_06_2024";"2556";"2556";"2";"6287"
"04_06_2024";"2557";"2557";"3";"4551"
"04_06_2024";"2558";"2558";"1";"1580"
"04_06_2024";"2559";"2559";"2";"4205"
"04_06_2024";"2560";"2560";"8";"4801"
"04_06_2024";"2561";"2561";"10";"1570"
"04_06_2024";"2562";"2562";"4";"9531"
"04_06_2024";"2563";"2563";"2";"5926"
"04_06_2024";"2564";"2564";"10";"8303"
"04_06_2024";"2565";"2565";"8";"8684"
"04_06_2024";"2566";"2566";"5";"4896"
"04_06_2024";"2567";"2567";"9";"4501"
"04_06_2024";"2568";"2568";"0";"4838"
"04_06_2024";"2569";"2569";"3";"2357"
"04_06_2024";"2570";"2570";"1";"752"
"04_06_2024";"2571";"2571";"0";"8816"
"04_06_2024";"2572";"2572";"8";"4111"
"04_06_2024";"2573";"2573";"8";"453"
"04_06_2024";"2574";"2574";"2";"7361"
"04_06_2024";"2575";"2575";"2";"8737"
"04_06_2024";"2576";"2576";"7";"9990"
"04_06_2024";"2577";"2577";"1";"5049"
"04_06_2024";"2578";"2578";"6";"6666"
"04_06_2024";"2579";"2579";"7";"4496"
"04_06_2024";"2580";"2580";"6";"88"
"04_06_2024";"2581";"2581";"6";"2503"
"04_06_2024";"2582";"2582";"6";"7907"
"04_06_2024";"2583";"2583";"0";"887"
"04_06_2024";"2584";"2584";"3";"8163"
"04_06_2024";"2585";"2585";"4";"3337"
"04_06_2024";"2586";"2586";"5";"4067"
"04_06_2024";"2587";"2587";"6";"7006"
"04_06_2024";"2588";"2588";"6";"5942"
"04_06_2024";"2589";"2589";"1";"9744"
"04_06_2024";"2590";"2590";"1";"6785"
"04_06_2024";"2591";"2591";"10";"6432"
"04_06_2024";"2592";"2592";"4";"8241"
"04_06_2024";"2593";"2593";"4";"3060"
"04_06_2024";"2594";"2594";"6";"8636"
"04_06_2024";"2595";"2595";"7";"8339"
"04_06_2024";"2596";"2596";"3";"2552"
"04_06_2024";"2597";"2597";"4";"2683"
"04_06_2024";"2598";"2598";"8";"426"
"04_06_2024";"2599";"2599";"4";"2784"
"04_06_2024";"2600";"2600";"1";"7156"
"04_06_2024";"2601";"2601";"5";"7280"
"04_06_2024";"2602";"2602";"3";"8742"
"04_06_2024";"2603";"2603";"3";"4384"
"04_06_2024";"2604";"2604";"0";"7315"
"04_06_2024";"2605";"2605";"8";"3601"
"04_06_2024";"2606";"2606";"8";"8093"
"04_06_2024";"2607";"2607";"0";"1532"
"04_06_2024";"2608";"2608";"10";"7357"
"04_06_2024";"2609";"2609";"0";"8081"
"04_06_2024";"2610";"2610";"2";"3727"
"04_06_2024";"2611";"2611";"10";"1610"
"04_06_2024";"2612";"2612";"7";"9379"
"04_06_2024";"2613";"2613";"2";"905"
"04_06_2024";"2614";"2614";"5";"3491"
"04_06_2024";"2615";"2615";"0";"5961"
"04_06_2024";"2616";"2616";"7";"5380"
"04_06_2024";"2617";"2617";"2";"9553"
"04_06_2024";"2618";"2618";"2";"4227"
"04_06_2024";"2619";"2619";"8";"9136"
"04_06_2024";"2620";"2620";"7";"4255"
"04_06_2024";"2621";"2621";"7";"8063"
"04_06_2024";"2622";"2622";"10";"1496"
"04_06_2024";"2623";"2623";"4";"2672"
"04_06_2024";"2624";"2624";"1";"5952"
"04_06_2024";"2625";"2625";"0";"7797"
"04_06_2024";"2626";"2626";"1";"3545"
"04_06_2024";"2627";"2627";"10";"5178"
"04_06_2024";"2628";"2628";"4";"1812"
"04_06_2024";"2629";"2629";"1";"9893"
"04_06_2024";"2630";"2630";"0";"7025"
"04_06_2024";"2631";"2631";"6";"4643"
"04_06_2024";"2632";"2632";"1";"8477"
"04_06_2024";"2633";"2633";"4";"3645"
"04_06_2024";"2634";"2634";"6";"5415"
"04_06_2024";"2635";"2635";"3";"4978"
"04_06_2024";"2636";"2636";"9";"8038"
"04_06_2024";"2637";"2637";"1";"7645"
"04_06_2024";"2638";"2638";"9";"7530"
"04_06_2024";"2639";"2639";"9";"3061"
"04_06_2024";"2640";"2640";"7";"5205"
"04_06_2024";"2641";"2641";"6";"5136"
"04_06_2024";"2642";"2642";"4";"3312"
"04_06_2024";"2643";"2643";"1";"7296"
"04_06_2024";"2644";"2644";"2";"1992"
"04_06_2024";"2645";"2645";"10";"5151"
"04_06_2024";"2646";"2646";"4";"9008"
"04_06_2024";"2647";"2647";"4";"9248"
"04_06_2024";"2648";"2648";"10";"2354"
"04_06_2024";"2649";"2649";"10";"1950"
"04_06_2024";"2650";"2650";"6";"5578"
"04_06_2024";"2651";"2651";"2";"2102"
"04_06_2024";"2652";"2652";"0";"5152"
"04_06_2024";"2653";"2653";"5";"8713"
"04_06_2024";"2654";"2654";"9";"9280"
"04_06_2024";"2655";"2655";"5";"3362"
"04_06_2024";"2656";"2656";"9";"2742"
"04_06_2024";"2657";"2657";"4";"834"
"04_06_2024";"2658";"2658";"3";"5183"
"04_06_2024";"2659";"2659";"4";"4627"
"04_06_2024";"2660";"2660";"3";"8923"
"04_06_2024";"2661";"2661";"8";"6698"
"04_06_2024";"2662";"2662";"6";"8835"
"04_06_2024";"2663";"2663";"6";"6368"
"04_06_2024";"2664";"2664";"4";"8775"
"04_06_2024";"2665";"2665";"4";"9997"
"04_06_2024";"2666";"2666";"6";"4620"
"04_06_2024";"2667";"2667";"7";"3084"
"04_06_2024";"2668";"2668";"7";"8832"
"04_06_2024";"2669";"2669";"2";"6534"
"04_06_2024";"2670";"2670";"1";"3221"
"04_06_2024";"2671";"2671";"3";"9437"
"04_06_2024";"2672";"2672";"6";"7986"
"04_06_2024";"2673";"2673";"4";"5611"
"04_06_2024";"2674";"2674";"1";"9400"
"04_06_2024";"2675";"2675";"6";"3552"
"04_06_2024";"2676";"2676";"3";"3043"
"04_06_2024";"2677";"2677";"10";"9903"
"04_06_2024";"2678";"2678";"4";"4322"
"04_06_2024";"2679";"2679";"6";"2611"
"04_06_2024";"2680";"2680";"8";"4514"
"04_06_2024";"2681";"2681";"10";"6660"
"04_06_2024";"2682";"2682";"1";"7694"
"04_06_2024";"2683";"2683";"8";"202"
"04_06_2024";"2684";"2684";"1";"8862"
"04_06_2024";"2685";"2685";"3";"9287"
"04_06_2024";"2686";"2686";"1";"7783"
"04_06_2024";"2687";"2687";"9";"3023"
"04_06_2024";"2688";"2688";"0";"5072"
"04_06_2024";"2689";"2689";"5";"4712"
"04_06_2024";"2690";"2690";"9";"6787"
"04_06_2024";"2691";"2691";"7";"7960"
"04_06_2024";"2692";"2692";"5";"7199"
"04_06_2024";"2693";"2693";"9";"789"
"04_06_2024";"2694";"2694";"3";"8083"
"04_06_2024";"2695";"2695";"2";"4226"
"04_06_2024";"2696";"2696";"4";"4710"
"04_06_2024";"2697";"2697";"2";"7410"
"04_06_2024";"2698";"2698";"7";"7204"
"04_06_2024";"2699";"2699";"2";"1276"
"04_06_2024";"2700";"2700";"8";"7045"
"04_06_2024";"2701";"2701";"5";"7017"
"04_06_2024";"2702";"2702";"9";"9111"
"04_06_2024";"2703";"2703";"5";"3633"
"04_06_2024";"2704";"2704";"0";"2388"
"04_06_2024";"2705";"2705";"8";"3824"
"04_06_2024";"2706";"2706";"6";"1189"
"04_06_2024";"2707";"2707";"1";"1265"
"04_06_2024";"2708";"2708";"3";"7553"
"04_06_2024";"2709";"2709";"0";"8287"
"04_06_2024";"2710";"2710";"0";"2881"
"04_06_2024";"2711";"2711";"5";"8146"
"04_06_2024";"2712";"2712";"5";"7469"
"04_06_2024";"2713";"2713";"3";"4682"
"04_06_2024";"2714";"2714";"1";"1751"
"04_06_2024";"2715";"2715";"4";"5419"
"04_06_2024";"2716";"2716";"10";"7625"
"04_06_2024";"2717";"2717";"10";"3311"
"04_06_2024";"2718";"2718";"1";"3762"
"04_06_2024";"2719";"2719";"10";"5410"
"04_06_2024";"2720";"2720";"3";"2571"
"04_06_2024";"2721";"2721";"2";"4413"
"04_06_2024";"2722";"2722";"10";"6363"
"04_06_2024";"2723";"2723";"6";"1720"
"04_06_2024";"2724";"2724";"5";"3262"
"04_06_2024";"2725";"2725";"2";"3815"
"04_06_2024";"2726";"2726";"9";"465"
"04_06_2024";"2727";"2727";"2";"2263"
"04_06_2024";"2728";"2728";"9";"5815"
"04_06_2024";"2729";"2729";"9";"2373"
"04_06_2024";"2730";"2730";"5";"4794"
"04_06_2024";"2731";"2731";"3";"7131"
"04_06_2024";"2732";"2732";"5";"3177"
"04_06_2024";"2733";"2733";"10";"1863"
"04_06_2024";"2734";"2734";"9";"9889"
"04_06_2024";"2735";"2735";"8";"8722"
"04_06_2024";"2736";"2736";"3";"138"
"04_06_2024";"2737";"2737";"2";"3272"
"04_06_2024";"2738";"2738";"1";"9062"
"04_06_2024";"2739";"2739";"2";"5255"
"04_06_2024";"2740";"2740";"3";"9638"
"04_06_2024";"2741";"2741";"9";"8955"
"04_06_2024";"2742";"2742";"3";"5773"
"04_06_2024";"2743";"2743";"4";"1773"
"04_06_2024";"2744";"2744";"4";"4314"
"04_06_2024";"2745";"2745";"0";"1583"
"04_06_2024";"2746";"2746";"4";"8274"
"04_06_2024";"2747";"2747";"6";"6883"
"04_06_2024";"2748";"2748";"1";"6241"
"04_06_2024";"2749";"2749";"1";"2903"
"04_06_2024";"2750";"2750";"9";"1962"
"04_06_2024";"2751";"2751";"8";"5294"
"04_06_2024";"2752";"2752";"8";"5370"
"04_06_2024";"2753";"2753";"0";"1619"
"04_06_2024";"2754";"2754";"10";"9300"
"04_06_2024";"2755";"2755";"10";"2132"
"04_06_2024";"2756";"2756";"3";"6775"
"04_06_2024";"2757";"2757";"4";"8329"
"04_06_2024";"2758";"2758";"4";"7992"
"04_06_2024";"2759";"2759";"4";"9842"
"04_06_2024";"2760";"2760";"4";"9548"
"04_06_2024";"2761";"2761";"1";"181"
"04_06_2024";"2762";"2762";"5";"3555"
"04_06_2024";"2763";"2763";"3";"5586"
"04_06_2024";"2764";"2764";"2";"6538"
"04_06_2024";"2765";"2765";"9";"4611"
"04_06_2024";"2766";"2766";"6";"6766"
"04_06_2024";"2767";"2767";"0";"7911"
"04_06_2024";"2768";"2768";"1";"5172"
"04_06_2024";"2769";"2769";"8";"4269"
"04_06_2024";"2770";"2770";"10";"4337"
"04_06_2024";"2771";"2771";"2";"1363"
"04_06_2024";"2772";"2772";"2";"5454"
"04_06_2024";"2773";"2773";"8";"5113"
"04_06_2024";"2774";"2774";"5";"7652"
"04_06_2024";"2775";"2775";"5";"305"
"04_06_2024";"2776";"2776";"0";"2914"
"04_06_2024";"2777";"2777";"6";"6352"
"04_06_2024";"2778";"2778";"7";"2620"
"04_06_2024";"2779";"2779";"4";"4786"
"04_06_2024";"2780";"2780";"9";"6208"
"04_06_2024";"2781";"2781";"7";"2099"
"04_06_2024";"2782";"2782";"4";"8118"
"04_06_2024";"2783";"2783";"3";"8475"
"04_06_2024";"2784";"2784";"10";"5865"
"04_06_2024";"2785";"2785";"10";"4263"
"04_06_2024";"2786";"2786";"3";"8536"
"04_06_2024";"2787";"2787";"0";"7890"
"04_06_2024";"2788";"2788";"2";"3233"
"04_06_2024";"2789";"2789";"9";"3377"
"04_06_2024";"2790";"2790";"4";"8376"
"04_06_2024";"2791";"2791";"1";"7327"
"04_06_2024";"2792";"2792";"2";"8957"
"04_06_2024";"2793";"2793";"9";"8836"
"04_06_2024";"2794";"2794";"2";"8537"
"04_06_2024";"2795";"2795";"1";"8522"
"04_06_2024";"2796";"2796";"1";"3569"
"04_06_2024";"2797";"2797";"4";"7952"
"04_06_2024";"2798";"2798";"3";"1928"
"04_06_2024";"2799";"2799";"7";"8504"
"04_06_2024";"2800";"2800";"3";"2256"
"04_06_2024";"2801";"2801";"6";"6356"
"04_06_2024";"2802";"2802";"4";"3652"
"04_06_2024";"2803";"2803";"4";"8730"
"04_06_2024";"2804";"2804";"10";"7247"
"04_06_2024";"2805";"2805";"5";"3520"
"04_06_2024";"2806";"2806";"0";"7680"
"04_06_2024";"2807";"2807";"4";"8331"
"04_06_2024";"2808";"2808";"7";"3156"
"04_06_2024";"2809";"2809";"5";"4120"
"04_06_2024";"2810";"2810";"6";"6972"
"04_06_2024";"2811";"2811";"10";"7374"
"04_06_2024";"2812";"2812";"2";"1617"
"04_06_2024";"2813";"2813";"8";"6010"
"04_06_2024";"2814";"2814";"10";"3698"
"04_06_2024";"2815";"2815";"1";"9846"
"04_06_2024";"2816";"2816";"2";"6425"
"04_06_2024";"2817";"2817";"8";"8148"
"04_06_2024";"2818";"2818";"3";"4775"
"04_06_2024";"2819";"2819";"6";"781"
"04_06_2024";"2820";"2820";"0";"5827"
"04_06_2024";"2821";"2821";"9";"8394"
"04_06_2024";"2822";"2822";"4";"7211"
"04_06_2024";"2823";"2823";"8";"9358"
"04_06_2024";"2824";"2824";"9";"4155"
"04_06_2024";"2825";"2825";"8";"1060"
"04_06_2024";"2826";"2826";"1";"5456"
"04_06_2024";"2827";"2827";"10";"6998"
"04_06_2024";"2828";"2828";"9";"3180"
"04_06_2024";"2829";"2829";"6";"5723"
"04_06_2024";"2830";"2830";"5";"6647"
"04_06_2024";"2831";"2831";"4";"6445"
"04_06_2024";"2832";"2832";"1";"5488"
"04_06_2024";"2833";"2833";"1";"2184"
"04_06_2024";"2834";"2834";"5";"8072"
"04_06_2024";"2835";"2835";"0";"3954"
"04_06_2024";"2836";"2836";"2";"7609"
"04_06_2024";"2837";"2837";"4";"5384"
"04_06_2024";"2838";"2838";"5";"2333"
"04_06_2024";"2839";"2839";"2";"9675"
"04_06_2024";"2840";"2840";"1";"770"
"04_06_2024";"2841";"2841";"8";"5164"
"04_06_2024";"2842";"2842";"2";"2057"
"04_06_2024";"2843";"2843";"10";"280"
"04_06_2024";"2844";"2844";"5";"5910"
"04_06_2024";"2845";"2845";"10";"778"
"04_06_2024";"2846";"2846";"3";"2064"
"04_06_2024";"2847";"2847";"0";"212"
"04_06_2024";"2848";"2848";"8";"1921"
"04_06_2024";"2849";"2849";"2";"4859"
"04_06_2024";"2850";"2850";"7";"9592"
"04_06_2024";"2851";"2851";"1";"8808"
"04_06_2024";"2852";"2852";"4";"8686"
"04_06_2024";"2853";"2853";"4";"9236"
"04_06_2024";"2854";"2854";"8";"824"
"04_06_2024";"2855";"2855";"2";"3607"
"04_06_2024";"2856";"2856";"7";"3221"
"04_06_2024";"2857";"2857";"7";"1995"
"04_06_2024";"2858";"2858";"9";"2903"
"04_06_2024";"2859";"2859";"3";"7432"
"04_06_2024";"2860";"2860";"10";"9577"
"04_06_2024";"2861";"2861";"9";"8957"
"04_06_2024";"2862";"2862";"3";"5235"
"04_06_2024";"2863";"2863";"10";"8410"
"04_06_2024";"2864";"2864";"10";"9760"
"04_06_2024";"2865";"2865";"5";"2147"
"04_06_2024";"2866";"2866";"8";"7927"
"04_06_2024";"2867";"2867";"9";"1559"
"04_06_2024";"2868";"2868";"10";"5162"
"04_06_2024";"2869";"2869";"7";"4026"
"04_06_2024";"2870";"2870";"8";"6091"
"04_06_2024";"2871";"2871";"4";"6929"
"04_06_2024";"2872";"2872";"0";"1188"
"04_06_2024";"2873";"2873";"6";"2968"
"04_06_2024";"2874";"2874";"6";"465"
"04_06_2024";"2875";"2875";"4";"8682"
"04_06_2024";"2876";"2876";"3";"5335"
"04_06_2024";"2877";"2877";"5";"7840"
"04_06_2024";"2878";"2878";"4";"5777"
"04_06_2024";"2879";"2879";"9";"5298"
"04_06_2024";"2880";"2880";"1";"2080"
"04_06_2024";"2881";"2881";"4";"3648"
"04_06_2024";"2882";"2882";"0";"9692"
"04_06_2024";"2883";"2883";"8";"1120"
"04_06_2024";"2884";"2884";"8";"7407"
"04_06_2024";"2885";"2885";"2";"7075"
"04_06_2024";"2886";"2886";"7";"8354"
"04_06_2024";"2887";"2887";"7";"1231"
"04_06_2024";"2888";"2888";"9";"4559"
"04_06_2024";"2889";"2889";"9";"4440"
"04_06_2024";"2890";"2890";"8";"1620"
"04_06_2024";"2891";"2891";"1";"4692"
"04_06_2024";"2892";"2892";"10";"7680"
"04_06_2024";"2893";"2893";"2";"9991"
"04_06_2024";"2894";"2894";"6";"152"
"04_06_2024";"2895";"2895";"3";"2608"
"04_06_2024";"2896";"2896";"2";"7710"
"04_06_2024";"2897";"2897";"0";"9207"
"04_06_2024";"2898";"2898";"8";"2780"
"04_06_2024";"2899";"2899";"8";"1848"
"04_06_2024";"2900";"2900";"0";"9909"
"04_06_2024";"2901";"2901";"5";"9071"
"04_06_2024";"2902";"2902";"6";"3039"
"04_06_2024";"2903";"2903";"5";"8396"
"04_06_2024";"2904";"2904";"5";"7636"
"04_06_2024";"2905";"2905";"7";"9561"
"04_06_2024";"2906";"2906";"6";"850"
"04_06_2024";"2907";"2907";"8";"1530"
"04_06_2024";"2908";"2908";"2";"9264"
"04_06_2024";"2909";"2909";"4";"7488"
"04_06_2024";"2910";"2910";"5";"75"
"04_06_2024";"2911";"2911";"3";"838"
"04_06_2024";"2912";"2912";"7";"3411"
"04_06_2024";"2913";"2913";"1";"7542"
"04_06_2024";"2914";"2914";"9";"166"
"04_06_2024";"2915";"2915";"1";"2754"
"04_06_2024";"2916";"2916";"9";"696"
"04_06_2024";"2917";"2917";"1";"2207"
"04_06_2024";"2918";"2918";"1";"623"
"04_06_2024";"2919";"2919";"2";"226"
"04_06_2024";"2920";"2920";"7";"1950"
"04_06_2024";"2921";"2921";"2";"862"
"04_06_2024";"2922";"2922";"5";"8346"
"04_06_2024";"2923";"2923";"5";"4096"
"04_06_2024";"2924";"2924";"3";"5632"
"04_06_2024";"2925";"2925";"0";"563"
"04_06_2024";"2926";"2926";"7";"8356"
"04_06_2024";"2927";"2927";"5";"3135"
"04_06_2024";"2928";"2928";"7";"6872"
"04_06_2024";"2929";"2929";"2";"2219"
"04_06_2024";"2930";"2930";"5";"9291"
"04_06_2024";"2931";"2931";"1";"4182"
"04_06_2024";"2932";"2932";"7";"1618"
"04_06_2024";"2933";"2933";"6";"8481"
"04_06_2024";"2934";"2934";"7";"1141"
"04_06_2024";"2935";"2935";"6";"1849"
"04_06_2024";"2936";"2936";"9";"6527"
"04_06_2024";"2937";"2937";"0";"3153"
"04_06_2024";"2938";"2938";"4";"6260"
"04_06_2024";"2939";"2939";"3";"3642"
"04_06_2024";"2940";"2940";"3";"5543"
"04_06_2024";"2941";"2941";"7";"6935"
"04_06_2024";"2942";"2942";"9";"335"
"04_06_2024";"2943";"2943";"9";"2041"
"04_06_2024";"2944";"2944";"2";"3689"
"04_06_2024";"2945";"2945";"8";"714"
"04_06_2024";"2946";"2946";"6";"861"
"04_06_2024";"2947";"2947";"5";"7042"
"04_06_2024";"2948";"2948";"1";"728"
"04_06_2024";"2949";"2949";"8";"7442"
"04_06_2024";"2950";"2950";"0";"2291"
"04_06_2024";"2951";"2951";"8";"392"
"04_06_2024";"2952";"2952";"8";"8299"
"04_06_2024";"2953";"2953";"2";"1146"
"04_06_2024";"2954";"2954";"10";"1155"
"04_06_2024";"2955";"2955";"7";"9521"
"04_06_2024";"2956";"2956";"0";"8747"
"04_06_2024";"2957";"2957";"1";"8375"
"04_06_2024";"2958";"2958";"1";"7958"
"04_06_2024";"2959";"2959";"1";"4853"
"04_06_2024";"2960";"2960";"2";"6030"
"04_06_2024";"2961";"2961";"8";"1449"
"04_06_2024";"2962";"2962";"8";"3248"
"04_06_2024";"2963";"2963";"2";"3966"
"04_06_2024";"2964";"2964";"5";"1515"
"04_06_2024";"2965";"2965";"8";"48"
"04_06_2024";"2966";"2966";"10";"2478"
"04_06_2024";"2967";"2967";"8";"184"
"04_06_2024";"2968";"2968";"6";"6856"
"04_06_2024";"2969";"2969";"6";"6010"
"04_06_2024";"2970";"2970";"2";"9432"
"04_06_2024";"2971";"2971";"10";"9679"
"04_06_2024";"2972";"2972";"7";"9557"
"04_06_2024";"2973";"2973";"0";"3172"
"04_06_2024";"2974";"2974";"2";"4211"
"04_06_2024";"2975";"2975";"6";"9393"
"04_06_2024";"2976";"2976";"4";"1094"
"04_06_2024";"2977";"2977";"7";"6883"
"04_06_2024";"2978";"2978";"7";"7043"
"04_06_2024";"2979";"2979";"10";"5372"
"04_06_2024";"2980";"2980";"3";"9011"
"04_06_2024";"2981";"2981";"9";"9322"
"04_06_2024";"2982";"2982";"3";"6487"
"04_06_2024";"2983";"2983";"9";"9762"
"04_06_2024";"2984";"2984";"5";"9656"
"04_06_2024";"2985";"2985";"3";"2632"
"04_06_2024";"2986";"2986";"9";"7029"
"04_06_2024";"2987";"2987";"1";"3388"
"04_06_2024";"2988";"2988";"4";"4611"
"04_06_2024";"2989";"2989";"8";"4831"
"04_06_2024";"2990";"2990";"10";"7509"
"04_06_2024";"2991";"2991";"6";"428"
"04_06_2024";"2992";"2992";"0";"500"
"04_06_2024";"2993";"2993";"7";"9964"
"04_06_2024";"2994";"2994";"1";"7699"
"04_06_2024";"2995";"2995";"3";"8173"
"04_06_2024";"2996";"2996";"1";"8190"
"04_06_2024";"2997";"2997";"10";"6700"
"04_06_2024";"2998";"2998";"7";"3645"
"04_06_2024";"2999";"2999";"8";"1049"
"04_06_2024";"3000";"3000";"2";"6863"
"04_06_2024";"3001";"3001";"1";"8273"
"04_06_2024";"3002";"3002";"5";"2961"
"04_06_2024";"3003";"3003";"2";"342"
"04_06_2024";"3004";"3004";"5";"8814"
"04_06_2024";"3005";"3005";"4";"5414"
"04_06_2024";"3006";"3006";"9";"1866"
"04_06_2024";"3007";"3007";"2";"3569"
"04_06_2024";"3008";"3008";"6";"6633"
"04_06_2024";"3009";"3009";"5";"3094"
"04_06_2024";"3010";"3010";"0";"892"
"04_06_2024";"3011";"3011";"10";"7002"
"04_06_2024";"3012";"3012";"5";"7697"
"04_06_2024";"3013";"3013";"9";"2781"
"04_06_2024";"3014";"3014";"7";"3556"
"04_06_2024";"3015";"3015";"4";"5492"
"04_06_2024";"3016";"3016";"8";"9224"
"04_06_2024";"3017";"3017";"1";"8540"
"04_06_2024";"3018";"3018";"10";"7538"
"04_06_2024";"3019";"3019";"5";"8380"
"04_06_2024";"3020";"3020";"0";"7811"
"04_06_2024";"3021";"3021";"10";"1905"
"04_06_2024";"3022";"3022";"4";"7705"
"04_06_2024";"3023";"3023";"2";"6089"
"04_06_2024";"3024";"3024";"6";"7132"
"04_06_2024";"3025";"3025";"4";"9248"
"04_06_2024";"3026";"3026";"6";"9314"
"04_06_2024";"3027";"3027";"1";"8922"
"04_06_2024";"3028";"3028";"2";"7114"
"04_06_2024";"3029";"3029";"7";"3862"
"04_06_2024";"3030";"3030";"2";"211"
"04_06_2024";"3031";"3031";"5";"4071"
"04_06_2024";"3032";"3032";"0";"2427"
"04_06_2024";"3033";"3033";"1";"4277"
"04_06_2024";"3034";"3034";"9";"3020"
"04_06_2024";"3035";"3035";"4";"4649"
"04_06_2024";"3036";"3036";"1";"5712"
"04_06_2024";"3037";"3037";"5";"7672"
"04_06_2024";"3038";"3038";"2";"4390"
"04_06_2024";"3039";"3039";"3";"4976"
"04_06_2024";"3040";"3040";"2";"8383"
"04_06_2024";"3041";"3041";"7";"7765"
"04_06_2024";"3042";"3042";"5";"7104"
"04_06_2024";"3043";"3043";"0";"5073"
"04_06_2024";"3044";"3044";"6";"9665"
"04_06_2024";"3045";"3045";"0";"3461"
"04_06_2024";"3046";"3046";"3";"8061"
"04_06_2024";"3047";"3047";"7";"8929"
"04_06_2024";"3048";"3048";"2";"5537"
"04_06_2024";"3049";"3049";"7";"7424"
"04_06_2024";"3050";"3050";"5";"5126"
"04_06_2024";"3051";"3051";"10";"9069"
"04_06_2024";"3052";"3052";"1";"1223"
"04_06_2024";"3053";"3053";"9";"9848"
"04_06_2024";"3054";"3054";"2";"6536"
"04_06_2024";"3055";"3055";"10";"1830"
