"name";"price";"manafacture_ID"
"2604";"1136";"2604"
"2605";"1122";"2605"
"2606";"1242";"2606"
"2607";"994";"2607"
"2608";"884";"2608"
"2609";"1279";"2609"
"2610";"1146";"2610"
"2611";"1994";"2611"
"2612";"614";"2612"
"2613";"136";"2613"
"2614";"1198";"2614"
"2615";"1732";"2615"
"2616";"1384";"2616"
"2617";"734";"2617"
"2618";"1235";"2618"
"2619";"399";"2619"
"2620";"1398";"2620"
"2621";"208";"2621"
"2622";"684";"2622"
"2623";"495";"2623"
"2624";"1527";"2624"
"2625";"1021";"2625"
"2626";"1837";"2626"
"2627";"1402";"2627"
"2628";"1463";"2628"
"2629";"64";"2629"
"2630";"1242";"2630"
"2631";"307";"2631"
"2632";"1074";"2632"
"2633";"1531";"2633"
"2634";"1100";"2634"
"2635";"41";"2635"
"2636";"814";"2636"
"2637";"726";"2637"
"2638";"632";"2638"
"2639";"1159";"2639"
"2640";"1373";"2640"
"2641";"947";"2641"
"2642";"1947";"2642"
"2643";"1856";"2643"
"2644";"1880";"2644"
"2645";"18";"2645"
"2646";"1331";"2646"
"2647";"350";"2647"
"2648";"332";"2648"
"2649";"658";"2649"
"2650";"1145";"2650"
"2651";"933";"2651"
"2652";"1785";"2652"
"2653";"575";"2653"
"2654";"1188";"2654"
"2655";"41";"2655"
"2656";"541";"2656"
"2657";"1689";"2657"
"2658";"850";"2658"
"2659";"719";"2659"
"2660";"518";"2660"
"2661";"1741";"2661"
"2662";"1686";"2662"
"2663";"579";"2663"
"2664";"1958";"2664"
"2665";"814";"2665"
"2666";"536";"2666"
"2667";"1825";"2667"
"2668";"1976";"2668"
"2669";"1532";"2669"
"2670";"581";"2670"
"2671";"765";"2671"
"2672";"10";"2672"
"2673";"1230";"2673"
"2674";"1025";"2674"
"2675";"192";"2675"
"2676";"1401";"2676"
"2677";"2";"2677"
"2678";"1638";"2678"
"2679";"1446";"2679"
"2680";"1220";"2680"
"2681";"1510";"2681"
"2682";"1156";"2682"
"2683";"921";"2683"
"2684";"92";"2684"
"2685";"838";"2685"
"2686";"316";"2686"
"2687";"1656";"2687"
"2688";"648";"2688"
"2689";"1731";"2689"
"2690";"770";"2690"
"2691";"45";"2691"
"2692";"804";"2692"
"2693";"477";"2693"
"2694";"606";"2694"
"2695";"664";"2695"
"2696";"815";"2696"
"2697";"1834";"2697"
"2698";"1897";"2698"
"2699";"538";"2699"
"2700";"1501";"2700"
"2701";"138";"2701"
"2702";"187";"2702"
"2703";"1963";"2703"
"2704";"493";"2704"
"2705";"1209";"2705"
"2706";"1543";"2706"
"2707";"1945";"2707"
"2708";"1035";"2708"
"2709";"887";"2709"
"2710";"1147";"2710"
"2711";"394";"2711"
"2712";"1455";"2712"
"2713";"1240";"2713"
"2714";"1082";"2714"
"2715";"479";"2715"
"2716";"121";"2716"
"2717";"1786";"2717"
"2718";"801";"2718"
"2719";"1289";"2719"
"2720";"381";"2720"
"2721";"830";"2721"
"2722";"93";"2722"
"2723";"1173";"2723"
"2724";"1759";"2724"
"2725";"1012";"2725"
"2726";"1761";"2726"
"2727";"768";"2727"
"2728";"1078";"2728"
"2729";"1509";"2729"
"2730";"724";"2730"
"2731";"1136";"2731"
"2732";"758";"2732"
"2733";"433";"2733"
"2734";"1086";"2734"
"2735";"1164";"2735"
"2736";"346";"2736"
"2737";"1534";"2737"
"2738";"405";"2738"
"2739";"850";"2739"
"2740";"1748";"2740"
"2741";"695";"2741"
"2742";"669";"2742"
"2743";"1217";"2743"
"2744";"436";"2744"
"2745";"866";"2745"
"2746";"1154";"2746"
"2747";"1497";"2747"
"2748";"946";"2748"
"2749";"348";"2749"
"2750";"368";"2750"
"2751";"1165";"2751"
"2752";"585";"2752"
"2753";"1821";"2753"
"2754";"1887";"2754"
"2755";"1";"2755"
"2756";"564";"2756"
"2757";"673";"2757"
"2758";"1265";"2758"
"2759";"1042";"2759"
"2760";"1097";"2760"
"2761";"1557";"2761"
"2762";"571";"2762"
"2763";"766";"2763"
"2764";"40";"2764"
"2765";"182";"2765"
"2766";"100";"2766"
"2767";"583";"2767"
"2768";"706";"2768"
"2769";"680";"2769"
"2770";"1461";"2770"
"2771";"1087";"2771"
"2772";"1842";"2772"
"2773";"1220";"2773"
"2774";"446";"2774"
"2775";"1110";"2775"
"2776";"320";"2776"
"2777";"1336";"2777"
"2778";"215";"2778"
"2779";"1038";"2779"
"2780";"902";"2780"
"2781";"1894";"2781"
"2782";"1683";"2782"
"2783";"355";"2783"
"2784";"1147";"2784"
"2785";"920";"2785"
"2786";"803";"2786"
"2787";"1583";"2787"
"2788";"1423";"2788"
"2789";"967";"2789"
"2790";"1573";"2790"
"2791";"1954";"2791"
"2792";"647";"2792"
"2793";"1450";"2793"
"2794";"1079";"2794"
"2795";"420";"2795"
"2796";"216";"2796"
"2797";"1412";"2797"
"2798";"586";"2798"
"2799";"887";"2799"
"2800";"122";"2800"
"2801";"1121";"2801"
"2802";"1099";"2802"
"2803";"1362";"2803"
"2804";"333";"2804"
"2805";"703";"2805"
"2806";"713";"2806"
"2807";"1718";"2807"
"2808";"793";"2808"
"2809";"896";"2809"
"2810";"1395";"2810"
"2811";"1490";"2811"
"2812";"941";"2812"
"2813";"1249";"2813"
"2814";"1584";"2814"
"2815";"326";"2815"
"2816";"774";"2816"
"2817";"160";"2817"
"2818";"1620";"2818"
"2819";"972";"2819"
"2820";"1733";"2820"
"2821";"604";"2821"
"2822";"1501";"2822"
"2823";"1206";"2823"
"2824";"1588";"2824"
"2825";"1411";"2825"
"2826";"277";"2826"
"2827";"1136";"2827"
"2828";"1529";"2828"
"2829";"540";"2829"
"2830";"203";"2830"
"2831";"721";"2831"
"2832";"938";"2832"
"2833";"329";"2833"
"2834";"577";"2834"
"2835";"1820";"2835"
"2836";"1184";"2836"
"2837";"1730";"2837"
"2838";"1302";"2838"
"2839";"136";"2839"
"2840";"1567";"2840"
"2841";"1877";"2841"
"2842";"1653";"2842"
"2843";"24";"2843"
"2844";"1713";"2844"
"2845";"491";"2845"
"2846";"1150";"2846"
"2847";"882";"2847"
"2848";"275";"2848"
"2849";"1435";"2849"
"2850";"475";"2850"
"2851";"298";"2851"
"2852";"836";"2852"
"2853";"729";"2853"
"2854";"686";"2854"
"2855";"830";"2855"
"2856";"1846";"2856"
"2857";"332";"2857"
"2858";"1341";"2858"
"2859";"1472";"2859"
"2860";"1904";"2860"
"2861";"328";"2861"
"2862";"317";"2862"
"2863";"239";"2863"
"2864";"272";"2864"
"2865";"1604";"2865"
"2866";"290";"2866"
"2867";"1933";"2867"
"2868";"204";"2868"
"2869";"979";"2869"
"2870";"1028";"2870"
"2871";"452";"2871"
"2872";"1234";"2872"
"2873";"665";"2873"
"2874";"1643";"2874"
"2875";"410";"2875"
"2876";"1982";"2876"
"2877";"754";"2877"
"2878";"211";"2878"
"2879";"1015";"2879"
"2880";"1354";"2880"
"2881";"828";"2881"
"2882";"1863";"2882"
"2883";"1143";"2883"
"2884";"415";"2884"
"2885";"1552";"2885"
"2886";"1703";"2886"
"2887";"1867";"2887"
"2888";"872";"2888"
"2889";"1168";"2889"
"2890";"1627";"2890"
"2891";"494";"2891"
"2892";"972";"2892"
"2893";"959";"2893"
"2894";"91";"2894"
"2895";"1829";"2895"
"2896";"793";"2896"
"2897";"1034";"2897"
"2898";"1242";"2898"
"2899";"661";"2899"
"2900";"276";"2900"
"2901";"1191";"2901"
"2902";"1470";"2902"
"2903";"1349";"2903"
"2904";"437";"2904"
"2905";"784";"2905"
"2906";"648";"2906"
"2907";"857";"2907"
"2908";"1951";"2908"
"2909";"326";"2909"
"2910";"1640";"2910"
"2911";"1740";"2911"
"2912";"1883";"2912"
"2913";"10";"2913"
"2914";"692";"2914"
"2915";"42";"2915"
"2916";"392";"2916"
"2917";"929";"2917"
"2918";"369";"2918"
"2919";"725";"2919"
"2920";"164";"2920"
"2921";"935";"2921"
"2922";"999";"2922"
"2923";"1436";"2923"
"2924";"343";"2924"
"2925";"1642";"2925"
"2926";"1853";"2926"
"2927";"1855";"2927"
"2928";"336";"2928"
"2929";"496";"2929"
"2930";"758";"2930"
"2931";"505";"2931"
"2932";"1229";"2932"
"2933";"1494";"2933"
"2934";"131";"2934"
"2935";"1757";"2935"
"2936";"1784";"2936"
"2937";"447";"2937"
"2938";"715";"2938"
"2939";"1911";"2939"
"2940";"1850";"2940"
"2941";"667";"2941"
"2942";"798";"2942"
"2943";"693";"2943"
"2944";"417";"2944"
"2945";"369";"2945"
"2946";"1120";"2946"
"2947";"1175";"2947"
"2948";"143";"2948"
"2949";"158";"2949"
"2950";"37";"2950"
"2951";"145";"2951"
"2952";"1828";"2952"
"2953";"51";"2953"
"2954";"1545";"2954"
"2955";"1331";"2955"
"2956";"586";"2956"
"2957";"1448";"2957"
"2958";"1318";"2958"
"2959";"957";"2959"
"2960";"27";"2960"
"2961";"1742";"2961"
"2962";"1297";"2962"
"2963";"1009";"2963"
"2964";"1361";"2964"
"2965";"1274";"2965"
"2966";"768";"2966"
"2967";"1718";"2967"
"2968";"46";"2968"
"2969";"538";"2969"
"2970";"66";"2970"
"2971";"812";"2971"
"2972";"393";"2972"
"2973";"1631";"2973"
"2974";"1786";"2974"
"2975";"465";"2975"
"2976";"1227";"2976"
"2977";"172";"2977"
"2978";"800";"2978"
"2979";"218";"2979"
"2980";"1685";"2980"
"2981";"342";"2981"
"2982";"1717";"2982"
"2983";"1802";"2983"
"2984";"310";"2984"
"2985";"1024";"2985"
"2986";"1829";"2986"
"2987";"1227";"2987"
"2988";"80";"2988"
"2989";"109";"2989"
"2990";"1346";"2990"
"2991";"1873";"2991"
"2992";"122";"2992"
"2993";"274";"2993"
"2994";"733";"2994"
"2995";"1853";"2995"
"2996";"610";"2996"
"2997";"237";"2997"
"2998";"1841";"2998"
"2999";"726";"2999"
"3000";"1766";"3000"
"3001";"1654";"3001"
"3002";"91";"3002"
"3003";"1039";"3003"
"3004";"1412";"3004"
"3005";"105";"3005"
"3006";"709";"3006"
"3007";"822";"3007"
"3008";"1673";"3008"
"3009";"943";"3009"
"3010";"1637";"3010"
"3011";"819";"3011"
"3012";"728";"3012"
"3013";"138";"3013"
"3014";"550";"3014"
"3015";"1196";"3015"
"3016";"205";"3016"
"3017";"1258";"3017"
"3018";"1190";"3018"
"3019";"1482";"3019"
"3020";"398";"3020"
"3021";"1066";"3021"
"3022";"766";"3022"
"3023";"1829";"3023"
"3024";"1467";"3024"
"3025";"1380";"3025"
"3026";"622";"3026"
"3027";"20";"3027"
"3028";"1649";"3028"
"3029";"182";"3029"
"3030";"1679";"3030"
"3031";"1235";"3031"
"3032";"241";"3032"
"3033";"462";"3033"
"3034";"1358";"3034"
"3035";"1038";"3035"
"3036";"1360";"3036"
"3037";"38";"3037"
"3038";"57";"3038"
"3039";"763";"3039"
"3040";"444";"3040"
"3041";"987";"3041"
"3042";"1265";"3042"
"3043";"589";"3043"
"3044";"1148";"3044"
"3045";"1618";"3045"
"3046";"1478";"3046"
"3047";"907";"3047"
"3048";"792";"3048"
"3049";"1326";"3049"
"3050";"1020";"3050"
"3051";"1519";"3051"
"3052";"1283";"3052"
"3053";"1256";"3053"
"3054";"620";"3054"
"3055";"73";"3055"
"3056";"367";"3056"
"3057";"1231";"3057"
"3058";"1054";"3058"
"3059";"397";"3059"
"3060";"222";"3060"
"3061";"1637";"3061"
"3062";"1666";"3062"
"3063";"98";"3063"
"3064";"1580";"3064"
"3065";"1755";"3065"
"3066";"761";"3066"
"3067";"520";"3067"
"3068";"850";"3068"
"3069";"948";"3069"
"3070";"1847";"3070"
"3071";"226";"3071"
"3072";"958";"3072"
"3073";"1330";"3073"
"3074";"1691";"3074"
"3075";"1211";"3075"
"3076";"848";"3076"
"3077";"750";"3077"
"3078";"1807";"3078"
"3079";"873";"3079"
"3080";"955";"3080"
"3081";"1765";"3081"
"3082";"1832";"3082"
"3083";"1352";"3083"
"3084";"1558";"3084"
"3085";"1760";"3085"
"3086";"1458";"3086"
"3087";"434";"3087"
"3088";"1958";"3088"
"3089";"830";"3089"
"3090";"1943";"3090"
"3091";"131";"3091"
"3092";"1084";"3092"
"3093";"678";"3093"
"3094";"1784";"3094"
"3095";"788";"3095"
"3096";"1581";"3096"
"3097";"707";"3097"
"3098";"1468";"3098"
"3099";"1993";"3099"
"3100";"807";"3100"
"3101";"1934";"3101"
"3102";"1839";"3102"
"3103";"1674";"3103"
"3104";"672";"3104"
"3105";"1518";"3105"
"3106";"964";"3106"
"3107";"1580";"3107"
"3108";"364";"3108"
"3109";"224";"3109"
"3110";"648";"3110"
"3111";"1993";"3111"
"3112";"452";"3112"
"3113";"576";"3113"
"3114";"1520";"3114"
"3115";"1669";"3115"
"3116";"1356";"3116"
"3117";"1208";"3117"
"3118";"1719";"3118"
"3119";"83";"3119"
"3120";"838";"3120"
"3121";"882";"3121"
"3122";"1059";"3122"
"3123";"751";"3123"
"3124";"94";"3124"
"3125";"928";"3125"
"3126";"1194";"3126"
"3127";"1436";"3127"
"3128";"405";"3128"
"3129";"1349";"3129"
"3130";"1057";"3130"
"3131";"296";"3131"
"3132";"539";"3132"
"3133";"333";"3133"
"3134";"240";"3134"
"3135";"1417";"3135"
"3136";"439";"3136"
"3137";"1099";"3137"
"3138";"1445";"3138"
"3139";"1525";"3139"
"3140";"856";"3140"
"3141";"247";"3141"
"3142";"284";"3142"
"3143";"1991";"3143"
"3144";"1310";"3144"
"3145";"580";"3145"
"3146";"1037";"3146"
"3147";"832";"3147"
"3148";"1925";"3148"
"3149";"1603";"3149"
"3150";"375";"3150"
"3151";"1750";"3151"
"3152";"1448";"3152"
"3153";"554";"3153"
"3154";"64";"3154"
"3155";"1680";"3155"
"3156";"1483";"3156"
"3157";"71";"3157"
"3158";"1339";"3158"
"3159";"1165";"3159"
"3160";"1295";"3160"
"3161";"647";"3161"
"3162";"368";"3162"
"3163";"776";"3163"
"3164";"242";"3164"
"3165";"155";"3165"
"3166";"1648";"3166"
"3167";"593";"3167"
"3168";"286";"3168"
"3169";"1774";"3169"
"3170";"1916";"3170"
"3171";"1712";"3171"
"3172";"1226";"3172"
"3173";"1355";"3173"
"3174";"438";"3174"
"3175";"1138";"3175"
"3176";"849";"3176"
"3177";"693";"3177"
"3178";"1810";"3178"
"3179";"1723";"3179"
"3180";"1518";"3180"
"3181";"679";"3181"
"3182";"156";"3182"
"3183";"1422";"3183"
"3184";"1062";"3184"
"3185";"968";"3185"
"3186";"881";"3186"
"3187";"696";"3187"
"3188";"523";"3188"
"3189";"1604";"3189"
"3190";"150";"3190"
"3191";"830";"3191"
"3192";"1453";"3192"
"3193";"1186";"3193"
"3194";"91";"3194"
"3195";"84";"3195"
"3196";"1626";"3196"
"3197";"474";"3197"
"3198";"1899";"3198"
"3199";"429";"3199"
"3200";"1364";"3200"
"3201";"1943";"3201"
"3202";"1217";"3202"
"3203";"186";"3203"
"3204";"1520";"3204"
"3205";"1219";"3205"
"3206";"735";"3206"
"3207";"83";"3207"
"3208";"933";"3208"
"3209";"960";"3209"
"3210";"743";"3210"
"3211";"352";"3211"
"3212";"1657";"3212"
"3213";"1876";"3213"
"3214";"1407";"3214"
"3215";"1300";"3215"
"3216";"1605";"3216"
"3217";"725";"3217"
"3218";"58";"3218"
"3219";"107";"3219"
"3220";"1627";"3220"
"3221";"1868";"3221"
"3222";"285";"3222"
"3223";"1954";"3223"
"3224";"1143";"3224"
"3225";"519";"3225"
"3226";"921";"3226"
"3227";"1233";"3227"
"3228";"1041";"3228"
"3229";"1134";"3229"
"3230";"499";"3230"
"3231";"833";"3231"
"3232";"735";"3232"
"3233";"758";"3233"
"3234";"736";"3234"
"3235";"1569";"3235"
"3236";"515";"3236"
"3237";"1709";"3237"
"3238";"399";"3238"
"3239";"1348";"3239"
"3240";"1101";"3240"
"3241";"1732";"3241"
"3242";"368";"3242"
"3243";"142";"3243"
"3244";"1820";"3244"
"3245";"1833";"3245"
"3246";"1601";"3246"
"3247";"1348";"3247"
"3248";"299";"3248"
"3249";"1078";"3249"
"3250";"830";"3250"
"3251";"617";"3251"
"3252";"922";"3252"
"3253";"44";"3253"
"3254";"922";"3254"
"3255";"300";"3255"
"3256";"1500";"3256"
"3257";"476";"3257"
"3258";"835";"3258"
"3259";"1673";"3259"
"3260";"217";"3260"
"3261";"806";"3261"
"3262";"658";"3262"
"3263";"552";"3263"
"3264";"886";"3264"
"3265";"1845";"3265"
"3266";"1704";"3266"
"3267";"1392";"3267"
"3268";"15";"3268"
"3269";"1752";"3269"
"3270";"663";"3270"
"3271";"1158";"3271"
"3272";"1294";"3272"
"3273";"1497";"3273"
"3274";"1207";"3274"
"3275";"1391";"3275"
"3276";"1109";"3276"
"3277";"427";"3277"
"3278";"599";"3278"
"3279";"802";"3279"
"3280";"59";"3280"
"3281";"1487";"3281"
"3282";"407";"3282"
"3283";"284";"3283"
"3284";"423";"3284"
"3285";"1508";"3285"
"3286";"1156";"3286"
"3287";"864";"3287"
"3288";"635";"3288"
"3289";"1754";"3289"
"3290";"1537";"3290"
"3291";"886";"3291"
"3292";"998";"3292"
"3293";"1928";"3293"
"3294";"94";"3294"
"3295";"735";"3295"
"3296";"476";"3296"
"3297";"487";"3297"
"3298";"1538";"3298"
"3299";"879";"3299"
"3300";"1492";"3300"
"3301";"1568";"3301"
"3302";"1160";"3302"
"3303";"1999";"3303"
"3304";"1348";"3304"
"3305";"1343";"3305"
"3306";"537";"3306"
"3307";"1568";"3307"
"3308";"227";"3308"
"3309";"685";"3309"
"3310";"835";"3310"
"3311";"918";"3311"
"3312";"641";"3312"
"3313";"1935";"3313"
"3314";"1903";"3314"
"3315";"1566";"3315"
"3316";"1483";"3316"
"3317";"1205";"3317"
"3318";"538";"3318"
"3319";"0";"3319"
"3320";"349";"3320"
"3321";"541";"3321"
"3322";"596";"3322"
"3323";"106";"3323"
"3324";"143";"3324"
"3325";"941";"3325"
"3326";"1612";"3326"
"3327";"969";"3327"
"3328";"570";"3328"
"3329";"328";"3329"
"3330";"749";"3330"
"3331";"1106";"3331"
"3332";"1939";"3332"
"3333";"576";"3333"
"3334";"1769";"3334"
"3335";"1098";"3335"
"3336";"1311";"3336"
"3337";"119";"3337"
"3338";"1251";"3338"
"3339";"1740";"3339"
"3340";"1508";"3340"
"3341";"153";"3341"
"3342";"1570";"3342"
"3343";"806";"3343"
"3344";"1600";"3344"
"3345";"437";"3345"
"3346";"746";"3346"
"3347";"424";"3347"
"3348";"798";"3348"
"3349";"1047";"3349"
"3350";"1128";"3350"
"3351";"713";"3351"
"3352";"246";"3352"
"3353";"1458";"3353"
"3354";"900";"3354"
"3355";"366";"3355"
"3356";"549";"3356"
"3357";"974";"3357"
"3358";"1309";"3358"
"3359";"716";"3359"
"3360";"1343";"3360"
"3361";"1251";"3361"
"3362";"1708";"3362"
"3363";"1108";"3363"
"3364";"1638";"3364"
"3365";"24";"3365"
"3366";"946";"3366"
"3367";"407";"3367"
"3368";"1896";"3368"
"3369";"605";"3369"
"3370";"1297";"3370"
"3371";"1216";"3371"
"3372";"1490";"3372"
"3373";"1978";"3373"
"3374";"1424";"3374"
"3375";"880";"3375"
"3376";"1670";"3376"
"3377";"1515";"3377"
"3378";"574";"3378"
"3379";"1200";"3379"
"3380";"1456";"3380"
"3381";"1156";"3381"
"3382";"763";"3382"
"3383";"1389";"3383"
"3384";"845";"3384"
"3385";"1907";"3385"
"3386";"1918";"3386"
"3387";"1262";"3387"
"3388";"1976";"3388"
"3389";"1875";"3389"
"3390";"689";"3390"
"3391";"459";"3391"
"3392";"461";"3392"
"3393";"1044";"3393"
"3394";"1492";"3394"
"3395";"1497";"3395"
"3396";"1984";"3396"
"3397";"1689";"3397"
"3398";"1126";"3398"
"3399";"575";"3399"
"3400";"1735";"3400"
"3401";"250";"3401"
"3402";"1292";"3402"
"3403";"1090";"3403"
"3404";"1878";"3404"
"3405";"1402";"3405"
"3406";"1067";"3406"
"3407";"724";"3407"
"3408";"1900";"3408"
"3409";"1632";"3409"
"3410";"1755";"3410"
"3411";"1887";"3411"
"3412";"156";"3412"
"3413";"1991";"3413"
"3414";"1297";"3414"
"3415";"742";"3415"
"3416";"639";"3416"
"3417";"417";"3417"
"3418";"32";"3418"
"3419";"1004";"3419"
"3420";"1817";"3420"
"3421";"1849";"3421"
"3422";"615";"3422"
"3423";"1440";"3423"
"3424";"687";"3424"
"3425";"506";"3425"
"3426";"1875";"3426"
"3427";"1198";"3427"
"3428";"762";"3428"
"3429";"1377";"3429"
"3430";"685";"3430"
"3431";"401";"3431"
"3432";"607";"3432"
"3433";"741";"3433"
"3434";"1783";"3434"
"3435";"557";"3435"
"3436";"185";"3436"
"3437";"1002";"3437"
"3438";"987";"3438"
"3439";"310";"3439"
"3440";"529";"3440"
"3441";"781";"3441"
"3442";"1492";"3442"
"3443";"1291";"3443"
"3444";"1927";"3444"
"3445";"27";"3445"
"3446";"1089";"3446"
"3447";"1736";"3447"
"3448";"1957";"3448"
"3449";"1828";"3449"
"3450";"174";"3450"
"3451";"574";"3451"
"3452";"410";"3452"
"3453";"988";"3453"
"3454";"1660";"3454"
"3455";"883";"3455"
"3456";"1166";"3456"
"3457";"1453";"3457"
"3458";"626";"3458"
"3459";"1906";"3459"
"3460";"1935";"3460"
"3461";"416";"3461"
"3462";"482";"3462"
"3463";"1265";"3463"
"3464";"1005";"3464"
"3465";"1424";"3465"
"3466";"1067";"3466"
"3467";"502";"3467"
"3468";"1106";"3468"
"3469";"855";"3469"
"3470";"1519";"3470"
"3471";"495";"3471"
"3472";"63";"3472"
"3473";"482";"3473"
"3474";"965";"3474"
"3475";"928";"3475"
"3476";"1835";"3476"
"3477";"547";"3477"
"3478";"257";"3478"
"3479";"1404";"3479"
"3480";"1536";"3480"
"3481";"700";"3481"
"3482";"37";"3482"
"3483";"1604";"3483"
"3484";"104";"3484"
"3485";"438";"3485"
"3486";"416";"3486"
"3487";"153";"3487"
"3488";"559";"3488"
"3489";"1849";"3489"
"3490";"1908";"3490"
"3491";"1851";"3491"
"3492";"1669";"3492"
"3493";"776";"3493"
"3494";"575";"3494"
"3495";"1391";"3495"
"3496";"1562";"3496"
"3497";"118";"3497"
"3498";"1881";"3498"
"3499";"1026";"3499"
"3500";"1283";"3500"
"3501";"973";"3501"
"3502";"333";"3502"
"3503";"486";"3503"
"3504";"17";"3504"
"3505";"1430";"3505"
"3506";"1838";"3506"
"3507";"276";"3507"
"3508";"1653";"3508"
"3509";"173";"3509"
"3510";"676";"3510"
"3511";"953";"3511"
"3512";"259";"3512"
"3513";"247";"3513"
"3514";"808";"3514"
"3515";"532";"3515"
"3516";"1266";"3516"
"3517";"93";"3517"
"3518";"718";"3518"
"3519";"1950";"3519"
"3520";"577";"3520"
"3521";"1716";"3521"
"3522";"118";"3522"
"3523";"1111";"3523"
"3524";"882";"3524"
"3525";"1109";"3525"
"3526";"1930";"3526"
"3527";"83";"3527"
"3528";"988";"3528"
"3529";"796";"3529"
"3530";"749";"3530"
"3531";"759";"3531"
"3532";"572";"3532"
"3533";"607";"3533"
"3534";"1347";"3534"
"3535";"1876";"3535"
"3536";"1292";"3536"
"3537";"1047";"3537"
"3538";"1571";"3538"
"3539";"406";"3539"
"3540";"1725";"3540"
"3541";"1171";"3541"
"3542";"1335";"3542"
"3543";"1241";"3543"
"3544";"989";"3544"
"3545";"1426";"3545"
"3546";"1506";"3546"
"3547";"563";"3547"
"3548";"1360";"3548"
"3549";"1777";"3549"
"3550";"1383";"3550"
"3551";"1225";"3551"
"3552";"1835";"3552"
"3553";"48";"3553"
"3554";"450";"3554"
"3555";"725";"3555"
"3556";"1824";"3556"
"3557";"966";"3557"
"3558";"1191";"3558"
"3559";"1541";"3559"
"3560";"779";"3560"
"3561";"1739";"3561"
"3562";"1702";"3562"
"3563";"1556";"3563"
"3564";"408";"3564"
"3565";"1136";"3565"
"3566";"141";"3566"
"3567";"434";"3567"
"3568";"190";"3568"
"3569";"100";"3569"
"3570";"1250";"3570"
"3571";"1801";"3571"
"3572";"551";"3572"
"3573";"932";"3573"
"3574";"441";"3574"
"3575";"193";"3575"
"3576";"520";"3576"
"3577";"1775";"3577"
"3578";"775";"3578"
"3579";"1074";"3579"
"3580";"1001";"3580"
"3581";"727";"3581"
"3582";"236";"3582"
"3583";"266";"3583"
"3584";"1992";"3584"
"3585";"671";"3585"
"3586";"1901";"3586"
"3587";"721";"3587"
"3588";"208";"3588"
"3589";"301";"3589"
"3590";"1237";"3590"
"3591";"691";"3591"
"3592";"23";"3592"
"3593";"881";"3593"
"3594";"216";"3594"
"3595";"1671";"3595"
"3596";"1134";"3596"
"3597";"1911";"3597"
"3598";"397";"3598"
"3599";"117";"3599"
"3600";"1285";"3600"
"3601";"1082";"3601"
"3602";"644";"3602"
"3603";"567";"3603"
"3604";"1130";"3604"
"3605";"1718";"3605"
"3606";"350";"3606"
"3607";"1713";"3607"
"3608";"997";"3608"
"3609";"944";"3609"
"3610";"1023";"3610"
"3611";"1034";"3611"
"3612";"340";"3612"
"3613";"1158";"3613"
"3614";"1699";"3614"
"3615";"1880";"3615"
"3616";"1947";"3616"
"3617";"1578";"3617"
"3618";"12";"3618"
"3619";"1945";"3619"
"3620";"1024";"3620"
"3621";"242";"3621"
"3622";"1198";"3622"
"3623";"1300";"3623"
"3624";"437";"3624"
"3625";"837";"3625"
"3626";"240";"3626"
"3627";"1178";"3627"
"3628";"1880";"3628"
"3629";"575";"3629"
"3630";"505";"3630"
"3631";"1949";"3631"
"3632";"122";"3632"
"3633";"885";"3633"
"3634";"380";"3634"
"3635";"729";"3635"
"3636";"1115";"3636"
"3637";"1887";"3637"
"3638";"513";"3638"
"3639";"1399";"3639"
"3640";"898";"3640"
"3641";"1871";"3641"
"3642";"1592";"3642"
"3643";"106";"3643"
"3644";"1784";"3644"
"3645";"1287";"3645"
"3646";"241";"3646"
"3647";"297";"3647"
"3648";"1803";"3648"
"3649";"1650";"3649"
"3650";"1824";"3650"
"3651";"1610";"3651"
"3652";"1411";"3652"
"3653";"448";"3653"
"3654";"1288";"3654"
"3655";"431";"3655"
"3656";"1799";"3656"
"3657";"238";"3657"
"3658";"752";"3658"
"3659";"1038";"3659"
"3660";"504";"3660"
"3661";"56";"3661"
"3662";"132";"3662"
"3663";"401";"3663"
"3664";"1077";"3664"
"3665";"901";"3665"
"3666";"1452";"3666"
"3667";"749";"3667"
"3668";"1975";"3668"
"3669";"690";"3669"
"3670";"1405";"3670"
"3671";"1766";"3671"
"3672";"1743";"3672"
"3673";"1533";"3673"
"3674";"52";"3674"
"3675";"1775";"3675"
"3676";"1094";"3676"
"3677";"539";"3677"
"3678";"2";"3678"
"3679";"1022";"3679"
"3680";"1295";"3680"
"3681";"509";"3681"
"3682";"1904";"3682"
"3683";"619";"3683"
"3684";"1555";"3684"
"3685";"1150";"3685"
"3686";"748";"3686"
"3687";"1531";"3687"
"3688";"315";"3688"
"3689";"1014";"3689"
"3690";"1878";"3690"
"3691";"1705";"3691"
"3692";"1937";"3692"
"3693";"1177";"3693"
"3694";"1764";"3694"
"3695";"96";"3695"
"3696";"1703";"3696"
"3697";"1270";"3697"
"3698";"395";"3698"
"3699";"1849";"3699"
"3700";"792";"3700"
"3701";"998";"3701"
"3702";"374";"3702"
"3703";"1513";"3703"
"3704";"1486";"3704"
"3705";"59";"3705"
"3706";"385";"3706"
"3707";"1634";"3707"
"3708";"495";"3708"
"3709";"1436";"3709"
"3710";"1892";"3710"
"3711";"753";"3711"
"3712";"778";"3712"
"3713";"869";"3713"
"3714";"1413";"3714"
"3715";"1730";"3715"
"3716";"1037";"3716"
"3717";"1966";"3717"
"3718";"1588";"3718"
"3719";"291";"3719"
"3720";"1394";"3720"
"3721";"959";"3721"
